period,movie_id,title,release_year,nb_cast_total,nb_cast_in_graph,nb_communities_in_movie,dominant_community,dominant_community_count,dominant_community_share,is_coherent_with_community,communities_distribution
2000_2009,9043,The Family Stone,2005.0,10,10,8,41,2,0.2,False,"{20: 1, 41: 2, 10: 1, 36: 1, 7: 1, 30: 1, 16: 1, 23: 2}"
2000_2009,21301,Barbershop 2:  Back in Business,2004.0,20,20,9,41,10,0.5,False,"{33: 2, 43: 1, 32: 1, 31: 1, 14: 1, 41: 10, 23: 2, 36: 1, 6: 1}"
2000_2009,10147,Bad Santa,2003.0,19,19,12,41,8,0.421,False,"{42: 1, 43: 1, 41: 8, 36: 1, 37: 1, 14: 1, 7: 1, 8: 1, 23: 1, 31: 1, 19: 1, 20: 1}"
2000_2009,8617,Prom Night,2008.0,23,23,8,13,15,0.652,True,"{14: 1, 7: 1, 13: 15, 46: 1, 21: 2, 23: 1, 43: 1, 5: 1}"
2000_2009,10625,Mean Girls,2004.0,38,38,10,28,28,0.737,True,"{28: 28, 10: 1, 41: 1, 0: 1, 33: 2, 1: 1, 40: 1, 3: 1, 23: 1, 14: 1}"
2000_2009,10934,Under the Tuscan Sun,2003.0,18,18,5,10,13,0.722,True,"{5: 2, 10: 13, 44: 1, 24: 1, 36: 1}"
2000_2009,5279,Gosford Park,2001.0,30,30,5,20,26,0.867,True,"{20: 26, 28: 1, 36: 1, 12: 1, 41: 1}"
2000_2009,9829,United 93,2006.0,24,24,3,42,22,0.917,True,"{42: 22, 7: 1, 21: 1}"
2000_2009,10028,Honey,2003.0,21,21,4,38,18,0.857,True,"{38: 18, 7: 1, 23: 1, 14: 1}"
2000_2009,16991,Observe and Report,2009.0,24,24,6,41,17,0.708,True,"{41: 17, 20: 1, 38: 1, 43: 2, 21: 1, 42: 2}"
2000_2009,25643,Love Happens,2009.0,16,16,10,23,7,0.438,False,"{10: 1, 36: 1, 0: 1, 26: 1, 23: 7, 46: 1, 38: 1, 2: 1, 31: 1, 6: 1}"
2000_2009,28665,Fame,2009.0,8,8,2,40,7,0.875,True,"{40: 7, 43: 1}"
2000_2009,10569,Small Time Crooks,2000.0,21,21,3,30,18,0.857,True,"{30: 18, 8: 2, 7: 1}"
2000_2009,10560,Center Stage,2000.0,5,5,3,1,3,0.6,True,"{6: 1, 1: 3, 16: 1}"
2000_2009,20483,Catch That Kid,2004.0,34,34,10,4,25,0.735,True,"{23: 1, 4: 25, 14: 1, 46: 1, 5: 1, 42: 1, 7: 1, 0: 1, 40: 1, 30: 1}"
2000_2009,11457,Life as a House,2001.0,9,9,8,20,2,0.222,False,"{20: 2, 6: 1, 41: 1, 30: 1, 13: 1, 36: 1, 42: 1, 4: 1}"
2000_2009,19840,"I Love You, Beth Cooper",2009.0,17,17,6,23,12,0.706,True,"{13: 1, 25: 1, 23: 12, 6: 1, 28: 1, 20: 1}"
2000_2009,22327,Youth in Revolt,2009.0,16,16,8,41,9,0.562,False,"{41: 9, 43: 1, 38: 1, 40: 1, 13: 1, 28: 1, 30: 1, 33: 1}"
2000_2009,2575,The Tailor of Panama,2001.0,14,14,7,20,8,0.571,False,"{20: 8, 23: 1, 44: 1, 10: 1, 19: 1, 7: 1, 21: 1}"
2000_2009,18701,Being Julia,2004.0,18,18,5,20,14,0.778,True,"{20: 14, 6: 1, 1: 1, 7: 1, 28: 1}"
2000_2009,36811,The Last Station,2009.0,10,10,4,20,7,0.7,True,"{20: 7, 21: 1, 28: 1, 10: 1}"
2000_2009,12246,Mongol: The Rise of Genghis Khan,2007.0,27,27,1,22,27,1.0,True,{22: 27}
2000_2009,13809,RockNRolla,2008.0,17,17,9,20,6,0.353,False,"{10: 2, 2: 1, 11: 1, 20: 6, 21: 1, 3: 1, 23: 3, 40: 1, 31: 1}"
2000_2009,33870,Mao's Last Dancer,2009.0,13,13,3,6,11,0.846,True,"{6: 11, 1: 1, 23: 1}"
2000_2009,10739,Anything Else,2003.0,23,23,10,30,10,0.435,False,"{30: 10, 33: 3, 12: 1, 36: 1, 10: 2, 46: 2, 13: 1, 21: 1, 43: 1, 8: 1}"
2000_2009,37903,The White Ribbon,2009.0,84,84,1,25,84,1.0,True,{25: 84}
2000_2009,11468,Salton Sea,2002.0,18,18,11,23,4,0.222,False,"{16: 3, 36: 3, 38: 1, 6: 1, 11: 1, 46: 1, 23: 4, 30: 1, 20: 1, 40: 1, 39: 1}"
2000_2009,17436,The Informers,2008.0,23,23,11,41,11,0.478,False,"{42: 1, 41: 11, 19: 1, 1: 2, 16: 1, 20: 1, 11: 1, 33: 2, 43: 1, 23: 1, 13: 1}"
2000_2009,31166,I Come with the Rain,2009.0,6,6,4,44,3,0.5,False,"{38: 1, 7: 1, 44: 3, 22: 1}"
2000_2009,9389,Renaissance,2006.0,15,15,4,29,10,0.667,True,"{20: 3, 10: 1, 11: 1, 29: 10}"
2000_2009,8363,Superbad,2007.0,53,53,4,41,50,0.943,True,"{41: 50, 21: 1, 8: 1, 43: 1}"
2000_2009,15670,Madea Goes to Jail,2009.0,14,14,4,41,10,0.714,True,"{1: 1, 41: 10, 40: 1, 7: 2}"
2000_2009,8328,Step Up 2: The Streets,2008.0,13,13,5,35,9,0.692,True,"{35: 9, 43: 1, 7: 1, 30: 1, 14: 1}"
2000_2009,10982,Hoodwinked!,2005.0,15,15,8,40,8,0.533,False,"{5: 1, 33: 1, 40: 8, 21: 1, 30: 1, 16: 1, 43: 1, 41: 1}"
2000_2009,205,Hotel Rwanda,2004.0,28,28,8,29,21,0.75,True,"{36: 1, 20: 1, 43: 1, 29: 21, 7: 1, 3: 1, 6: 1, 41: 1}"
2000_2009,1620,Hitman,2007.0,11,11,9,37,2,0.182,False,"{12: 1, 6: 1, 9: 1, 23: 1, 37: 2, 28: 1, 20: 2, 45: 1, 2: 1}"
2000_2009,31932,City of Ghosts,2002.0,9,9,5,20,5,0.556,False,"{31: 1, 40: 1, 20: 5, 9: 1, 10: 1}"
2000_2009,1933,The Others,2001.0,13,13,3,20,11,0.846,True,"{6: 1, 20: 11, 46: 1}"
2000_2009,9675,Sideways,2004.0,18,18,7,7,8,0.444,False,"{28: 1, 7: 8, 42: 1, 5: 2, 41: 4, 46: 1, 43: 1}"
2000_2009,9988,Beerfest,2006.0,26,26,4,41,23,0.885,True,"{41: 23, 40: 1, 33: 1, 42: 1}"
2000_2009,21765,Good Boy!,2003.0,12,12,10,41,2,0.167,False,"{41: 2, 10: 1, 38: 2, 13: 1, 40: 1, 20: 1, 36: 1, 0: 1, 8: 1, 23: 1}"
2000_2009,7516,Smokin' Aces,2006.0,30,30,14,38,13,0.433,False,"{30: 1, 38: 13, 40: 1, 33: 2, 21: 1, 36: 1, 29: 1, 24: 1, 6: 2, 1: 1, 16: 1, 43: 2, 10: 2, 8: 1}"
2000_2009,2752,40 Days and 40 Nights,2002.0,12,12,7,33,6,0.5,False,"{38: 1, 13: 1, 33: 6, 28: 1, 10: 1, 7: 1, 32: 1}"
2000_2009,9792,The Hills Have Eyes,2006.0,15,15,11,37,4,0.267,False,"{37: 4, 36: 1, 7: 1, 10: 1, 33: 2, 16: 1, 23: 1, 21: 1, 41: 1, 13: 1, 25: 1}"
2000_2009,13778,Dickie Roberts: Former Child Star,2003.0,89,89,5,8,85,0.955,True,"{8: 85, 26: 1, 0: 1, 5: 1, 33: 1}"
2000_2009,13960,ATL,2006.0,14,14,6,32,7,0.5,False,"{21: 1, 32: 7, 23: 1, 13: 1, 12: 1, 41: 3}"
2000_2009,26602,Summer Catch,2001.0,9,9,6,44,2,0.222,False,"{33: 1, 44: 2, 42: 1, 40: 2, 38: 2, 13: 1}"
2000_2009,16028,They,2002.0,15,15,8,23,7,0.467,False,"{46: 1, 13: 1, 41: 1, 38: 1, 43: 1, 23: 7, 40: 2, 28: 1}"
2000_2009,15639,Larry the Cable Guy: Health Inspector,2006.0,9,9,4,41,6,0.667,True,"{40: 1, 41: 6, 10: 1, 23: 1}"
2000_2009,26390,Brooklyn's Finest,2009.0,21,21,10,36,10,0.476,False,"{36: 10, 46: 2, 44: 1, 11: 1, 37: 1, 13: 1, 15: 1, 19: 2, 6: 1, 23: 1}"
2000_2009,23049,My Life in Ruins,2009.0,15,15,4,5,12,0.8,True,"{5: 12, 23: 1, 8: 1, 41: 1}"
2000_2009,9310,American Dreamz,2006.0,48,48,11,43,36,0.75,True,"{7: 2, 43: 36, 33: 2, 3: 1, 16: 1, 1: 1, 0: 1, 6: 1, 45: 1, 38: 1, 8: 1}"
2000_2009,16988,How She Move,2008.0,8,8,3,28,6,0.75,True,"{28: 6, 38: 1, 14: 1}"
2000_2009,7304,Running Scared,2006.0,15,15,11,3,4,0.267,False,"{31: 1, 23: 2, 3: 4, 40: 1, 46: 1, 20: 1, 32: 1, 41: 1, 36: 1, 30: 1, 11: 1}"
2000_2009,24747,Bobby Jones: Stroke of Genius,2004.0,8,8,8,38,1,0.125,False,"{38: 1, 33: 1, 28: 1, 29: 1, 19: 1, 13: 1, 41: 1, 46: 1}"
2000_2009,1491,The Illusionist,2006.0,35,35,7,44,24,0.686,True,"{11: 1, 44: 24, 28: 1, 9: 1, 20: 6, 40: 1, 46: 1}"
2000_2009,10629,Veronica Guerin,2003.0,28,28,4,10,25,0.893,True,"{11: 1, 10: 25, 12: 1, 2: 1}"
2000_2009,4723,Southland Tales,2006.0,62,62,11,33,50,0.806,True,"{43: 2, 33: 50, 8: 1, 38: 1, 5: 1, 20: 1, 40: 2, 13: 1, 14: 1, 6: 1, 25: 1}"
2000_2009,10800,Dragon Hunters,2008.0,15,15,4,38,12,0.8,True,"{38: 12, 41: 1, 40: 1, 16: 1}"
2000_2009,18615,Fur: An Imaginary Portrait of Diane Arbus,2006.0,15,15,4,42,12,0.8,True,"{6: 1, 1: 1, 11: 1, 42: 12}"
2000_2009,2977,Becoming Jane,2007.0,18,18,4,20,15,0.833,True,"{5: 1, 20: 15, 7: 1, 2: 1}"
2000_2009,10760,Sydney White,2007.0,22,22,4,6,19,0.864,True,"{14: 1, 6: 19, 26: 1, 33: 1}"
2000_2009,11093,House of Sand and Fog,2003.0,9,9,7,45,3,0.333,False,"{16: 1, 20: 1, 38: 1, 42: 1, 41: 1, 45: 3, 36: 1}"
2000_2009,9285,Road Trip,2000.0,17,17,9,41,4,0.235,False,"{41: 4, 33: 2, 43: 2, 23: 3, 16: 1, 42: 1, 13: 2, 32: 1, 46: 1}"
2000_2009,13788,The Unborn,2009.0,13,13,8,21,6,0.462,False,"{1: 1, 20: 1, 32: 1, 23: 1, 21: 6, 42: 1, 31: 1, 10: 1}"
2000_2009,10781,The Texas Chainsaw Massacre: The Beginning,2006.0,12,12,5,16,8,0.667,True,"{32: 1, 16: 8, 1: 1, 3: 1, 7: 1}"
2000_2009,13908,The Master of Disguise,2002.0,16,16,9,8,7,0.438,False,"{8: 7, 11: 1, 31: 1, 36: 2, 26: 1, 13: 1, 23: 1, 33: 1, 41: 1}"
2000_2009,1417,Pan's Labyrinth,2006.0,31,31,2,39,30,0.968,True,"{39: 30, 40: 1}"
2000_2009,39180,See Spot Run,2001.0,9,9,8,23,2,0.222,False,"{38: 1, 40: 1, 1: 1, 32: 1, 23: 2, 21: 1, 11: 1, 33: 1}"
2000_2009,16161,Baby Boy,2001.0,11,11,6,41,6,0.545,False,"{38: 1, 16: 1, 41: 6, 32: 1, 43: 1, 33: 1}"
2000_2009,10956,Joe Dirt,2001.0,18,18,8,41,7,0.389,False,"{8: 3, 41: 7, 36: 2, 33: 1, 42: 1, 14: 1, 13: 2, 46: 1}"
2000_2009,4638,Hot Fuzz,2007.0,45,45,8,20,38,0.844,True,"{1: 1, 20: 38, 6: 1, 28: 1, 40: 1, 2: 1, 43: 1, 11: 1}"
2000_2009,13972,The Women,2008.0,11,11,7,41,4,0.364,False,"{41: 4, 6: 2, 7: 1, 36: 1, 0: 1, 35: 1, 43: 1}"
2000_2009,5038,Vicky Cristina Barcelona,2008.0,23,23,8,39,14,0.609,True,"{20: 1, 33: 1, 39: 14, 41: 2, 36: 1, 38: 1, 30: 1, 7: 2}"
2000_2009,13491,Arn: The Knight Templar,2007.0,17,17,2,17,16,0.941,True,"{17: 16, 20: 1}"
2000_2009,10571,Boys and Girls,2000.0,73,73,5,33,65,0.89,True,"{33: 65, 1: 1, 0: 3, 14: 3, 43: 1}"
2000_2009,10994,White Oleander,2002.0,35,35,10,36,25,0.714,True,"{13: 1, 14: 1, 31: 1, 46: 2, 36: 25, 33: 1, 3: 1, 28: 1, 12: 1, 41: 1}"
2000_2009,19994,Jennifer's Body,2009.0,20,20,9,23,11,0.55,False,"{38: 1, 28: 1, 42: 1, 33: 1, 7: 1, 41: 2, 15: 1, 23: 11, 44: 1}"
2000_2009,25166,Drowning Mona,2000.0,17,17,8,23,5,0.294,False,"{33: 3, 0: 1, 23: 5, 10: 1, 43: 4, 5: 1, 36: 1, 12: 1}"
2000_2009,17403,How to Deal,2003.0,14,14,7,41,8,0.571,False,"{33: 1, 20: 1, 14: 1, 41: 8, 7: 1, 32: 1, 29: 1}"
2000_2009,18475,The Cookout,2004.0,6,6,4,41,3,0.5,False,"{31: 1, 41: 3, 32: 1, 1: 1}"
2000_2009,18074,Duets,2000.0,6,6,5,20,2,0.333,False,"{33: 1, 20: 2, 41: 1, 28: 1, 16: 1}"
2000_2009,9689,Hollywood Ending,2002.0,23,23,4,30,20,0.87,True,"{30: 20, 36: 1, 7: 1, 37: 1}"
2000_2009,3877,Things We Lost in the Fire,2007.0,10,10,5,23,6,0.6,True,"{23: 6, 38: 1, 43: 1, 13: 1, 46: 1}"
2000_2009,18840,The White Countess,2005.0,20,20,3,20,18,0.9,True,"{20: 18, 18: 1, 3: 1}"
2000_2009,12657,Soul Plane,2004.0,33,33,8,41,22,0.667,True,"{8: 1, 41: 22, 46: 1, 43: 5, 36: 1, 40: 1, 33: 1, 3: 1}"
2000_2009,8265,Welcome to the Sticks,2008.0,15,15,2,9,14,0.933,True,"{9: 14, 45: 1}"
2000_2009,12410,Good,2008.0,5,5,3,11,2,0.4,False,"{11: 2, 20: 2, 10: 1}"
2000_2009,34647,Enter the Void,2009.0,8,8,2,18,7,0.875,True,"{18: 7, 20: 1}"
2000_2009,28178,Hachi: A Dog's Tale,2009.0,18,18,7,30,11,0.611,True,"{36: 1, 24: 1, 30: 11, 38: 1, 23: 1, 21: 2, 41: 1}"
2000_2009,35696,Juwanna Mann,2002.0,16,16,5,16,12,0.75,True,"{16: 12, 18: 1, 41: 1, 43: 1, 32: 1}"
2000_2009,16351,Ararat,2002.0,13,13,5,28,9,0.692,True,"{20: 1, 28: 9, 21: 1, 11: 1, 7: 1}"
2000_2009,38717,Madison,2001.0,13,13,7,42,6,0.462,False,"{38: 1, 42: 6, 8: 1, 14: 1, 5: 2, 7: 1, 43: 1}"
2000_2009,18777,Slow Burn,2005.0,5,5,3,38,3,0.6,True,"{38: 3, 3: 1, 21: 1}"
2000_2009,2110,Wasabi,2001.0,29,29,1,3,29,1.0,True,{3: 29}
2000_2009,9035,Slither,2006.0,14,14,7,23,7,0.5,False,"{31: 2, 23: 7, 7: 1, 18: 1, 13: 1, 40: 1, 41: 1}"
2000_2009,146,"Crouching Tiger, Hidden Dragon",2000.0,12,12,2,44,11,0.917,True,"{20: 1, 44: 11}"
2000_2009,22556,The Yellow Handkerchief,2008.0,5,5,4,20,2,0.4,False,"{11: 1, 41: 1, 23: 1, 20: 2}"
2000_2009,1165,The Queen,2006.0,29,29,4,20,26,0.897,True,"{20: 26, 10: 1, 7: 1, 24: 1}"
2000_2009,17202,Why Did I Get Married?,2007.0,9,9,6,41,4,0.444,False,"{1: 1, 16: 1, 41: 4, 10: 1, 24: 1, 32: 1}"
2000_2009,10053,When a Stranger Calls,2006.0,20,20,9,41,11,0.55,False,"{33: 1, 23: 1, 38: 1, 41: 11, 1: 1, 25: 1, 42: 2, 26: 1, 13: 1}"
2000_2009,11870,Big Fat Liar,2002.0,19,19,11,33,6,0.316,False,"{41: 2, 28: 1, 14: 1, 33: 6, 13: 1, 23: 3, 32: 1, 5: 1, 38: 1, 1: 1, 8: 1}"
2000_2009,18736,The Lizzie McGuire Movie,2003.0,24,24,4,23,21,0.875,True,"{33: 1, 23: 21, 32: 1, 38: 1}"
2000_2009,11397,Not Another Teen Movie,2001.0,96,96,5,33,90,0.938,True,"{33: 90, 38: 2, 14: 2, 1: 1, 0: 1}"
2000_2009,11478,The Skulls,2000.0,17,17,7,28,10,0.588,False,"{33: 1, 31: 1, 28: 10, 1: 1, 43: 1, 16: 1, 30: 2}"
2000_2009,13411,Malibu's Most Wanted,2003.0,16,16,8,41,8,0.5,False,"{41: 8, 16: 1, 21: 1, 32: 1, 30: 1, 43: 1, 8: 1, 1: 2}"
2000_2009,10564,Where the Heart Is,2000.0,65,65,4,12,62,0.954,True,"{43: 1, 12: 62, 15: 1, 5: 1}"
2000_2009,24150,Halloween II,2009.0,39,39,7,13,31,0.795,True,"{43: 1, 13: 31, 16: 1, 29: 1, 7: 2, 10: 2, 5: 1}"
2000_2009,18405,The Last House on the Left,2009.0,11,11,7,23,4,0.364,False,"{37: 1, 23: 4, 46: 2, 13: 1, 6: 1, 18: 1, 41: 1}"
2000_2009,6961,The Wedding Date,2005.0,10,10,5,36,6,0.6,True,"{36: 6, 26: 1, 20: 1, 28: 1, 40: 1}"
2000_2009,11442,Halloween: Resurrection,2002.0,30,30,3,23,26,0.867,True,"{23: 26, 33: 3, 43: 1}"
2000_2009,14047,The Great Debaters,2007.0,49,49,4,16,46,0.939,True,"{21: 1, 16: 46, 26: 1, 12: 1}"
2000_2009,11132,Confessions of a Teenage Drama Queen,2004.0,8,8,4,28,4,0.5,False,"{28: 4, 16: 1, 41: 2, 38: 1}"
2000_2009,1562,28 Weeks Later,2007.0,52,52,4,10,46,0.885,True,"{20: 4, 10: 46, 6: 1, 21: 1}"
2000_2009,17880,Because of Winn-Dixie,2005.0,15,15,10,32,6,0.4,False,"{36: 1, 43: 1, 32: 6, 33: 1, 8: 1, 40: 1, 20: 1, 13: 1, 16: 1, 23: 1}"
2000_2009,14736,Love & Basketball,2000.0,20,20,10,41,11,0.55,False,"{4: 1, 41: 11, 16: 1, 40: 1, 23: 1, 6: 1, 33: 1, 43: 1, 10: 1, 32: 1}"
2000_2009,23706,All About Steve,2009.0,18,18,10,41,7,0.389,False,"{30: 1, 7: 1, 43: 2, 23: 2, 13: 1, 12: 1, 38: 1, 41: 7, 33: 1, 20: 1}"
2000_2009,11531,Book of Shadows: Blair Witch 2,2000.0,5,5,3,46,3,0.6,True,"{21: 1, 46: 3, 30: 1}"
2000_2009,116,Match Point,2005.0,30,30,12,20,18,0.6,True,"{7: 1, 20: 18, 46: 2, 24: 1, 38: 1, 10: 1, 2: 1, 23: 1, 4: 1, 28: 1, 44: 1, 12: 1}"
2000_2009,14012,Flicka,2006.0,8,8,2,13,6,0.75,True,"{41: 2, 13: 6}"
2000_2009,9793,The Hills Have Eyes 2,2007.0,15,15,8,13,7,0.467,False,"{13: 7, 23: 2, 42: 1, 43: 1, 29: 1, 33: 1, 38: 1, 21: 1}"
2000_2009,12212,Urban Legends: Final Cut,2000.0,19,19,11,28,9,0.474,False,"{1: 1, 38: 1, 0: 1, 28: 9, 21: 1, 7: 1, 41: 1, 32: 1, 25: 1, 20: 1, 23: 1}"
2000_2009,13768,Tuck Everlasting,2002.0,8,8,6,23,3,0.375,False,"{23: 3, 11: 1, 41: 1, 20: 1, 16: 1, 1: 1}"
2000_2009,8975,The Marine,2006.0,10,10,7,6,4,0.4,False,"{16: 1, 36: 1, 13: 1, 6: 4, 34: 1, 1: 1, 23: 1}"
2000_2009,12162,The Hurt Locker,2008.0,11,11,6,41,5,0.455,False,"{10: 1, 46: 1, 41: 5, 8: 1, 20: 2, 23: 1}"
2000_2009,13166,Freddy Got Fingered,2001.0,45,45,4,23,42,0.933,True,"{23: 42, 33: 1, 10: 1, 7: 1}"
2000_2009,15511,VeggieTales: The Pirates Who Don't Do Anything,2008.0,15,15,1,40,15,1.0,True,{40: 15}
2000_2009,37003,U2 3D,2007.0,4,4,1,21,4,1.0,True,{21: 4}
2000_2009,12211,Highlander: Endgame,2000.0,6,6,3,20,4,0.667,True,"{33: 1, 20: 4, 44: 1}"
2000_2009,13816,Idlewild,2006.0,25,25,7,32,18,0.72,True,"{43: 1, 41: 2, 1: 1, 33: 1, 32: 18, 7: 1, 38: 1}"
2000_2009,22798,Whip It,2009.0,20,20,7,43,10,0.5,False,"{23: 2, 41: 3, 7: 1, 43: 10, 20: 1, 16: 2, 36: 1}"
2000_2009,7501,Knockaround Guys,2001.0,32,32,8,28,24,0.75,True,"{13: 1, 28: 24, 33: 1, 14: 2, 46: 1, 30: 1, 43: 1, 11: 1}"
2000_2009,10743,Confidence,2003.0,21,21,12,38,7,0.333,False,"{3: 1, 45: 1, 41: 1, 10: 2, 36: 2, 5: 1, 38: 7, 7: 1, 28: 1, 21: 1, 8: 2, 43: 1}"
2000_2009,15237,De-Lovely,2004.0,21,21,5,20,17,0.81,True,"{20: 17, 12: 1, 42: 1, 6: 1, 10: 1}"
2000_2009,13539,Here On Earth,2000.0,8,8,6,38,3,0.375,False,"{10: 1, 3: 1, 38: 3, 13: 1, 16: 1, 1: 1}"
2000_2009,14024,Raise Your Voice,2004.0,12,12,8,23,3,0.25,False,"{33: 2, 20: 1, 36: 1, 23: 3, 13: 1, 35: 1, 41: 2, 43: 1}"
2000_2009,7874,Black Snake Moan,2006.0,15,15,5,13,9,0.6,True,"{6: 2, 33: 2, 13: 9, 41: 1, 43: 1}"
2000_2009,4911,Dark Blue,2002.0,17,17,8,31,8,0.471,False,"{31: 8, 20: 2, 5: 2, 32: 1, 11: 1, 36: 1, 37: 1, 41: 1}"
2000_2009,1988,A Mighty Heart,2007.0,15,15,5,46,11,0.733,True,"{46: 11, 42: 1, 45: 1, 20: 1, 24: 1}"
2000_2009,16222,Whatever It Takes,2000.0,20,20,7,13,14,0.7,True,"{13: 14, 44: 1, 7: 1, 34: 1, 36: 1, 41: 1, 43: 1}"
2000_2009,9557,Boat Trip,2002.0,13,13,7,36,6,0.462,False,"{21: 1, 41: 2, 36: 6, 18: 1, 33: 1, 32: 1, 23: 1}"
2000_2009,9026,The Importance of Being Earnest,2002.0,11,11,5,20,7,0.636,True,"{41: 1, 20: 7, 13: 1, 10: 1, 11: 1}"
2000_2009,18276,Hoot,2006.0,10,10,10,41,1,0.1,False,"{41: 1, 0: 1, 43: 1, 11: 1, 12: 1, 1: 1, 42: 1, 40: 1, 32: 1, 33: 1}"
2000_2009,8321,In Bruges,2008.0,24,24,4,20,21,0.875,True,"{2: 1, 20: 21, 41: 1, 12: 1}"
2000_2009,10186,The Rocker,2008.0,22,22,7,41,14,0.636,True,"{36: 2, 41: 14, 13: 1, 43: 1, 23: 2, 16: 1, 28: 1}"
2000_2009,25704,Post Grad,2009.0,31,31,8,41,24,0.774,True,"{23: 1, 41: 24, 11: 1, 40: 1, 7: 1, 20: 1, 10: 1, 1: 1}"
2000_2009,19265,Whatever Works,2009.0,20,20,5,41,16,0.8,True,"{41: 16, 19: 1, 20: 1, 36: 1, 4: 1}"
2000_2009,36047,The In Crowd,2000.0,11,11,2,5,10,0.909,True,"{5: 10, 8: 1}"
2000_2009,8053,The Three Burials of Melquiades Estrada,2005.0,16,16,7,42,7,0.438,False,"{42: 7, 13: 1, 31: 1, 20: 2, 12: 2, 23: 1, 41: 2}"
2000_2009,5236,Kiss Kiss Bang Bang,2005.0,22,22,7,13,15,0.682,True,"{1: 1, 16: 1, 24: 1, 13: 15, 11: 1, 23: 1, 41: 2}"
2000_2009,1018,Mulholland Drive,2001.0,71,71,2,5,70,0.986,True,"{5: 70, 43: 1}"
2000_2009,10075,Blood and Chocolate,2007.0,20,20,3,4,17,0.85,True,"{4: 17, 20: 2, 3: 1}"
2000_2009,112430,The Company,2007.0,10,10,8,20,3,0.3,False,"{20: 3, 7: 1, 40: 1, 10: 1, 9: 1, 37: 1, 25: 1, 17: 1}"
2000_2009,6687,Transsiberian,2008.0,16,16,6,24,10,0.625,True,"{23: 1, 46: 1, 37: 1, 24: 10, 28: 1, 20: 2}"
2000_2009,8461,Funny Games,2007.0,10,10,5,4,6,0.6,True,"{5: 1, 11: 1, 4: 6, 46: 1, 41: 1}"
2000_2009,10045,District B13,2004.0,25,25,1,3,25,1.0,True,{3: 25}
2000_2009,9104,Buffalo Soldiers,2001.0,16,16,10,20,7,0.438,False,"{7: 1, 16: 1, 24: 1, 36: 1, 20: 7, 12: 1, 40: 1, 10: 1, 19: 1, 21: 1}"
2000_2009,16353,Ong Bak 2,2008.0,4,4,1,10,4,1.0,True,{10: 4}
2000_2009,10185,The Midnight Meat Train,2008.0,11,11,8,38,4,0.364,False,"{43: 1, 36: 1, 13: 1, 1: 1, 21: 1, 7: 1, 38: 4, 31: 1}"
2000_2009,31668,All The Queen's Men,2001.0,9,9,5,41,5,0.556,False,"{41: 5, 36: 1, 10: 1, 20: 1, 25: 1}"
2000_2009,13501,The Good Night,2007.0,10,10,5,33,5,0.5,False,"{39: 1, 20: 2, 33: 5, 1: 1, 10: 1}"
2000_2009,15208,Bathory: Countess of Blood,2008.0,43,43,6,44,37,0.86,True,"{44: 37, 3: 1, 10: 2, 11: 1, 25: 1, 20: 1}"
2000_2009,9288,Dungeons & Dragons: Wrath of the Dragon God,2005.0,7,7,1,20,7,1.0,True,{20: 7}
2000_2009,20083,Shinjuku Incident,2009.0,15,15,1,44,15,1.0,True,{44: 15}
2000_2009,40880,Pandaemonium,2001.0,29,29,4,20,26,0.897,True,"{10: 1, 20: 26, 2: 1, 11: 1}"
2000_2009,1951,Manderlay,2005.0,12,12,7,7,5,0.417,False,"{7: 5, 20: 2, 23: 1, 9: 1, 5: 1, 41: 1, 11: 1}"
2000_2009,12405,Slumdog Millionaire,2008.0,15,15,1,45,15,1.0,True,{45: 15}
2000_2009,14435,My Bloody Valentine,2009.0,16,16,4,13,13,0.812,True,"{13: 13, 38: 1, 23: 1, 43: 1}"
2000_2009,1931,Stomp the Yard,2007.0,12,12,5,16,8,0.667,True,"{42: 1, 32: 1, 16: 8, 34: 1, 6: 1}"
2000_2009,15173,Jonah: A VeggieTales Movie,2002.0,15,15,1,40,15,1.0,True,{40: 15}
2000_2009,13950,All About the Benjamins,2002.0,7,7,6,33,2,0.286,False,"{33: 2, 28: 1, 38: 1, 7: 1, 21: 1, 45: 1}"
2000_2009,10008,An American Haunting,2005.0,19,19,2,41,18,0.947,True,"{41: 18, 20: 1}"
2000_2009,2830,My Boss's Daughter,2003.0,11,11,6,41,3,0.273,False,"{23: 2, 33: 1, 41: 3, 43: 3, 18: 1, 20: 1}"
2000_2009,12403,A Perfect Getaway,2009.0,12,12,7,43,6,0.5,False,"{43: 6, 12: 1, 41: 1, 1: 1, 38: 1, 46: 1, 16: 1}"
2000_2009,14434,I Think I Love My Wife,2007.0,10,10,7,11,4,0.4,False,"{8: 1, 10: 1, 6: 1, 40: 1, 11: 4, 21: 1, 36: 1}"
2000_2009,11470,Jason X,2001.0,11,11,2,13,9,0.818,True,"{13: 9, 28: 2}"
2000_2009,10741,Bobby,2006.0,19,19,15,41,3,0.158,False,"{2: 1, 43: 2, 23: 2, 16: 1, 0: 1, 38: 1, 41: 3, 7: 1, 13: 1, 37: 1, 6: 1, 28: 1, 26: 1, 11: 1, 33: 1}"
2000_2009,24940,Head Over Heels,2001.0,20,20,4,23,17,0.85,True,"{23: 17, 33: 1, 20: 1, 11: 1}"
2000_2009,2013,The Diving Bell and the Butterfly,2007.0,23,23,5,20,18,0.783,True,"{20: 18, 11: 2, 9: 1, 23: 1, 45: 1}"
