actor,degree
Kelan Pannell,26
Janette Scott,26
Kelly Jo Charge,26
Christian Maier Smith,26
Felicity Montagu,48
Margo Stilley,26
John Lightbody,26
Fenella Woolgar,176
Elena Anaya,52
Eduard Fernández,15
Ariadna Gil,57
Juan Echanove,15
Javier Cámara,63
Antonio Dechent,15
Blanca Portillo,39
Francesc Garrido,36
Pilar López de Ayala,29
Jesús Castejón,15
Cristina Marcos,15
Luis Zahera,15
Carlos Bardem,15
Charlyne Yi,92
Ana Mercedes,36
Mo Collins,116
Tim Bagley,48
Paul Feig,36
Nautica Thorn,36
Stormy Daniels,95
Tami Sagher,36
Ryan Seacrest,36
Michelle Woods,36
Sofia Vassilieva,15
Evan Ellingson,15
Nicole Marie Lenz,35
Chris Kinkade,15
Rick Salomon,15
Frank Peluso,15
Margaret Avery,10
Brooke Lyons,10
Max Lewis,21
Andrew Simpson,21
Emma Kennedy,21
Syreeta Kumar,21
Jill Baker,23
Alice Bird,21
Benedict Taylor,21
Stephen Kennedy,21
Derbhle Crotty,21
Anne-Marie Duff,50
Phil Davis,106
Julia McKenzie,21
Miranda Pleasence,21
Omar Metwally,24
Moa Khouas,14
Zineb Oukach,14
Laila Mrabti,14
Najib Oudghiri,14
Craig Johnson,96
Reymonde Amsallem,14
Angus Macfadyen,56
Jacqueline McKenzie,20
David Lee Smith,53
Matthew Settle,23
Amber Tamblyn,68
America Ferrera,84
Blake Lively,49
Michael Rady,49
Jesse Williams,44
Lucy Hale,24
Kyle MacLachlan,47
Carly Rose Sonenclar,24
Cory Nichols,24
Maria Konstadarou,49
Zacharoula Klimatsaki,24
Rebekah Aramini,24
Paul Coughlan,24
Adrienne Bailon,24
Kiely Williams,45
Nicholas Hoult,84
Sharon Small,45
Madison Cook,32
Jordan Cook,32
Nicholas Hutchison,32
Ryan Speechley,32
Joseph Speechley,32
Denise Stephenson,32
Christopher Webster,32
Isabel Brook,32
Orlando Thor Newman,32
Augustus Prew,32
Paulette P. Williams,32
Susannah Doyle,32
Fritha Goodey,32
Delma Walsh,32
Peter Roy,32
Rosalind Knight,32
Joanne Petitt,32
Cathy Murphy,32
Claire Harman,32
Jason Salkey,32
Russell Barr,32
Jenny Galloway,32
Alex Kew,32
Michael Rubenfeld,16
Scott Gibson,32
Danny Aiello,25
Jennifer Miller,16
Hayley Atwell,12
Bruce Mackinnon,12
Georgia King,23
Alistair Petrie,38
Andrew Armour,12
Cynthia Stevenson,116
Philip Cabrita,37
Mary Black,100
J. Winston Carroll,37
Lesley Ewen,37
David Patrick Green,37
Taya Calicetto,46
Alisen Down,37
Darryl Quon,37
Suzanne Bastien,37
Jane Braithwaite,37
Colin Lawrence,37
Fran Gebhard,37
Andrew Airlie,51
Yvonne Valdez,37
Paul Duchart,37
Darren E. Scott,37
Phillip Mitchell,45
Bobby Coleman,39
Zak Ludwig,22
Meat Loaf,52
Ricky Tomlinson,25
Michael Starke,25
Anna Keaveney,84
Paul Barber,25
Michael J. Reynolds,25
Junix Inocian,25
Jake Abraham,25
Aaron Swartz,25
David Webber,25
Joan Campion,25
Marc Anwar,25
Paul Broughton,25
Will Kemp,25
Cassandra Bell,13
Daniël Boissevain,13
Jasmine Sendar,13
Trevor White,13
Remy K. Selma,47
Sam Levinson,15
John Neville,39
William Hutt,10
Noam Jenkins,62
Joseph Kaiser,9
Amy Carson,9
René Pape,9
Lyubov Petrova,9
Benjamin Jay Davis,9
Silvia Moi,9
Tom Randle,9
Jimmy Yuill,9
Michelle Whitney,9
Christopher Stone,9
Keir O'Donnell,121
Jayma Mays,161
Raini Rodriguez,121
Adam Ferrara,121
Adhir Kalyan,136
Mike Escamilla,121
Jason Ellis,121
Jason Packham,121
Rick Thorne,121
Victor T. Lopez,121
Natascha Hopkins,121
Mookie Barker,121
Richie Minervini,121
Steffiana De La Cruz,121
Bernie McInerney,121
Bas Rutten,121
Teresa Zantua,121
Dahlia Salem,121
Zele Avradopoulos,121
Maria Arcé,121
Michael Burton,121
Carl Randall,121
Carla Antonino,121
Ruby Wendell,121
Lindsay MacDonald,121
Dale F. Appel,121
Joel Arsenault,121
Stephanie Atkinson,121
Amber Baldinelli,121
William Bornkessel,121
Mike Burton,121
Katelyn Cahill,121
Patrick Canty,121
Gio Castellano,121
D.W. Cormier,121
Benjamin Crocker,121
Nicholas Davis,121
Kevin DeCoste,121
Hannah Depew,121
Vincent J. Earnshaw,121
Suzanne England,121
Susan Farese,121
Andy Forgit,121
Victor Franko,121
Sari Gagnon,121
David J. Garfield,121
Suzanne Gillies,121
Albert Gornie,121
Rob W. Gray,121
Dane Grigas,121
Teresa Haney,121
Cody Harter,121
Matt Heron-Duranti,121
Mark Hetherington,121
Louis Holmes,121
Ren Knopf,121
Lynn L'Heureux,121
Andrew J McGuinness,121
Todd Mello,121
Jason Mulcahy,121
Scott Neufville,121
Aaron J. Patton,121
Alan Resnic,121
Brieann Rich,121
Michael Rich,121
Bradley Robinson,121
Jessica Rockwood,121
Gary Roscoe,121
Jonathan Sawicki,121
Steve Scarfo,121
Cate Smit,121
Gustin Smith,121
Jon Robert Stafford,121
George J. Vezina,121
Donald Warnock,121
Jon Warnock,121
Mike Wendt,121
Kent R. Williams,121
Harold Gould,48
Christina Vidal,42
Ryan Malgarini,33
Christina Marie Walter,33
Lu Elrod,33
Heather Hach,33
Chris Carlberg,33
Danny Rubin,33
Marc McClure,33
Chris Heuisler,33
Jacqueline Heinze,38
Mary Ellen Trainor,48
Erica Gimpel,65
Daniel Raymont,44
Veronica Brooks,33
Amir Derakh,33
Marilyn Dodds Frank,114
Shelley Malil,66
Jordan Masterson,66
Chelsea Smith,66
Erica Vittina Phillips,112
Marika Dominczyk,74
Lee Weaver,88
Kimberly Page,66
Siena Goines,66
Charlie Hartsock,112
Nancy Carell,66
Nick Lashaway,66
Loren Berman,66
Miki Mia,66
Jazzmun,66
Shannon Bradley,66
Hilary Shepard,66
Barret Swatek,66
Michael Bierman,66
Marisa Guterman,66
Ron Marasco,66
Rose Abdoo,86
Brooke Hamlin,66
Miyoko Shimosawa,66
Brandon Killham,66
Stephanie Lemelin,66
Jamie Elle Mann,66
Leah McCormick,66
Samantha J. Reese,66
Brittney Skye,66
Phyllis Smith,66
Christopher T. Wood,66
Wyatt Smith,163
Kira Turnage,66
Penny Vital,66
Christa Nicole Wells,66
Adam Crosby,36
Dana Lee,52
Brian Scannell,38
Ed Begley Jr.,121
Arthur Napiontek,36
Bobby Lee,51
David McDivitt,36
Mae LaBorde,36
John Robert Tramutola,36
Andrew Heald,36
Jonathan Spencer,36
Howard S. Lefstein,36
Robert Longstreet,36
Kendall Carly Browne,68
Omar Leyva,36
Sam Carson,36
Jourdan Lee,36
Dean McDermott,14
Herb Kohler,14
Patricia Stutz,14
Julian Richings,59
Jack Scalia,23
Robert Pine,46
Terry Press,23
Max Kasch,72
Kyle Gallner,62
Suzie Plakson,23
Monica McSwain,23
Beth Toussaint,23
Adam Gobble,23
Megan Crawford,23
Carl Gilliard,23
Mary Kathleen Gordon,23
Dey Young,23
A.J. Cook,24
Michael Landes,14
Keegan Connor Tracy,33
James Kirk,47
Alejandro Rae,14
Shaun Sipos,45
Noel Fisher,118
Charles Durning,40
Del Pentecost,22
Michael Badalucco,22
Brian Reddy,63
Ed Gale,22
Mia Tate,22
Christy Taylor,41
Millford Fortenberry,22
Quinn Gasaway,22
Amy Aquino,79
Enrique Castillo,14
Robin Thomas,18
French Stewart,11
Julia Sweeney,30
Garikayi Mutambirwa,26
Lindze Letherman,11
Jason George,11
Tony Abatemarco,11
Mare Winningham,50
Bailee Madison,41
Taylor Geare,23
Navid Negahban,23
Ray Prewitt,86
Jason E. Hill,23
Luce Rains,36
Enayat Delawary,23
Rick La Monda,23
Kevin Wiggins,115
Yousuf Azami,69
Keith Allen,47
Connor Widdows,74
Rod Silvers,15
Jack Stanley,15
Joshua Brody,15
Allison Mackie,9
Joan Pringle,9
Cordelia Richards,9
James Haven,28
Michael Kinney,9
Woody Allen,147
Brian Markinson,64
John Tormey,46
John Schuck,46
Elizabeth Berkley,46
Kaili Vernoff,46
Maurice Sonnenberg,87
Kevin Cahoon,46
Kenneth Edelson,65
Brian McConnachie,46
Judy Gold,46
Ira Wheeler,46
Tina Sloan,46
Ramsey Faragallah,63
Arthur J. Nascarella,129
Irwin Corey,46
Peter Linari,46
John Doumanian,46
Philip Levy,46
Howard Alden,46
Ted Sommer,46
Randy Sandke,46
Peter Ecklund,46
Joel Helleny,46
Chuck Wilson,46
Raymond Beckenstein,46
Lawrence Feldman,46
Ken Peplowski,46
Carole Bayeux,46
Carmen,46
Patrick Horgan,46
Howard Erskine,46
Bob Dorian,66
Trude Klein,46
Bruce Brown,46
Dick Hyman,46
Hubert Koundé,19
Daniele Harford,19
Bernard Otieno Oduor,19
Damaris Itenyo Agweyu,19
Keith Pearson,19
John Sibi-Okumu,19
Gerard McSorley,46
Juliet Aubrey,31
Jacqueline Maribe,19
Donald Apiyo,19
Anneke Kim Sarnau,19
Rupert Simonian,19
Maia Morgenstern,23
Rosalinda Celentano,23
Sergio Rubini,23
Francesco Cabras,23
Christo Jivkov,23
Francesco De Vito,23
Toni Bertorelli,23
Angelo Di Loreta,23
Luca Lionello,23
Hristo Shopov,23
Andrea Refuto,23
Hafedh Khalifa,23
Claudia Gerini,40
Fabio Sartor,23
Giacinto Ferro,23
Olek Mincer,23
Luca De Dominicis,23
Sabrina Impacciatore,23
Maurizio Di Carmine,23
Nuot Arquint,23
Christopher Carley,86
Bee Vang,50
Ahney Her,50
Dreama Walker,72
Brooke Chia Thao,50
Chee Thao,50
Choua Kue,50
Xia Soua Chang,50
Doua Moua,50
Sarah Neubauer,50
Lee Mong Vang,50
Nana Gbewonyo,50
John Anton,50
Austin Douglas Smith,50
Ramon Camacho,50
Rio Scafone,50
Thomas D. Mahard,50
Arthur Cartwright,50
Julia Ho,81
Elvis Thao,50
Shelagh Conley,50
Jeffrey Feingold,50
William C Fox,50
Tony Stef'Ano,50
Carey Torrice,50
Sonny Vue,50
Greg Trzaskoma,50
John Johns,50
Davis Gloff,50
Conor Liam Callaghan,50
Michael E. Kurowski,50
Maykao K. Lytongpao,50
Carlos Guadarrama,50
Andrew Tamez-Hull,50
Antonio Mireles,50
Tru Hang,50
Marty Bufalini,50
My-Ishia Cason-Brown,50
Rochelle Winter,50
Claudia Rodgers,50
Darline Bucchare,50
Arnold Montey,50
Jeffrey Scott Basham,50
Jason Ritter,118
Stacy Keach,44
Maggie Grace,34
Olivier Rabourdin,34
Camille Japy,34
Radivoje Bukvić,34
Nicolas Giraud,34
Gérard Watkins,56
Jalil Naciri,34
Mathieu Busson,34
Michel Flash,34
Valentin Kalaj,34
Fani Kolarova,34
Christophe Kourotchkine,34
Edwin Krüger,34
Anca Radici,34
Nathan Rippy,34
Héléna Soubeyrand,34
Tommy Spahija,34
Bertrand Treuil,34
Opender Singh,34
Christy Reese,34
George Hertzberg,34
Nabil Massad,34
Ivette González,34
Pat O'Brien,11
Colin Foo,67
Robert Englund,93
Ken Kirzinger,61
Kelly Rowland,42
Kyle Labine,70
Tom Butler,54
David Kopp,42
Brent Chapman,92
Spencer Stump,42
Joëlle Antonissen,42
Alistair Abell,42
Robert Shaye,42
Colby Johannson,42
Kimberley Warnat,42
Kevin Hansen,42
Alex Green,42
Odessa Munroe,42
Jamie Mayo,42
Blake Mawson,42
Tony Willett,42
Sharon Peters,42
Sarah-Anne Hepher,42
Kirsti Forbes,42
Taryn McCulloch,42
Sean Tyler Foley,42
Laura Boddington,42
Colton Shock,42
Spencer Doduk,42
Anysha Berthot,42
Megan Cavanagh,21
Crystal Scales,37
Candi Milo,21
Keith Alcorn,21
Kimberly Brooks,37
Bob Goen,23
Mary Hart,91
Dee Bradley Baker,21
Greg Eagles,21
Lizzy Caplan,125
Jessica Lucas,88
Michael Stahl-David,56
T.J. Miller,80
Anjul Nigam,56
Theo Rossi,78
Brian Klugman,56
Lili Mirojnick,56
Ben Feldman,77
Elena Caruso,56
Vakisha Coleman,56
Will Greenberg,56
Rob Kerkovich,56
Ryan Key,56
Hooman Khalili,56
Rasika Mathur,56
Baron Vaughn,56
Roma Torre,56
Martin Cohen,56
Jason Cerbone,56
Susse Budde,77
Jason Lombard,56
Jamie Martz,56
Michael Ark,56
Caley Bisson,56
Maylen Calienes,151
Craig Dabbs,56
Tommy Gerrits,56
Jason Giffin,56
Adam Greeves,56
Brandon G. Holley,56
Hisonni Johnson,56
Adam Karst,56
Julio Leal,56
Jake McLaughlin,97
Gene Richards,56
John Robert,56
Andrew Trujillo,56
Kelly Macdonald,132
Tess Harper,26
Barry Corbin,55
Rodger Boyce,94
Ana Reeder,16
Kit Gwin,16
Zach Hopkins,16
Doris Hargrave,75
Gene Jones,16
Caleb Landry Jones,34
Embeth Davidtz,54
Lisa Barbuscia,27
Charlie Caine,22
Gareth Marks,22
Dolly Wells,31
Sara Stockbridge,40
Stefan Booth,22
Juliette Binoche,82
Leslie Caron,21
Aurelien Parent Koenig,21
John Wood,40
Antonio Gil,21
Hugh O'Conor,21
Victoire Thivisol,21
Gaelan Connell,72
Elisabeth Commelin,21
Michèle Gleizer,21
Christianne Oliveira,21
Guillaume Tardieu,21
Harrison Pratt,21
Marion Hauducoeur,21
Sally Field,110
J Barton,30
Bruce Thomas,45
Ruth Williamson,30
Madeleine Wade,30
Zia Harris,49
Sam Pancake,57
James Urbaniak,48
Melissa Wyler,30
Jackie Hoffman,66
Josh Holland,30
James Read,125
Tane McClure,30
D.B. Woodside,14
Jon Kit Lee,14
Edoardo Ballerini,14
Matthew Harrison,38
Gaston Morrison,14
Kris Lemche,48
Alexz Johnson,17
Sam Easton,17
Jesse Moss,24
Chelan Simmons,40
Amanda Crew,41
Ecstasia Sanders,17
Maggie Ma,17
Jim Shield,17
Emma Fenton,18
Latham Gaines,18
Grace Brannigan,18
Lauren Clinton,18
Isabelle Rose Kircher,18
Patricia Aldersley,18
Carly Owen,18
Jen Wolfe,18
Ian Harcourt,18
Maisy McLeod-Riera,18
Phil Grieve,18
Kate Maberly,18
Joe Prospero,18
Nick Roud,18
Luke Spill,18
Tim Potter,18
Rosie Ede,28
Amy Irving,48
Molly Grant Kallins,9
Darcy Donavan,19
Judd Apatow,19
Paul F. Tompkins,65
Marc Shelton,20
Ben Ratner,20
Alexandra Purvis,20
Michael Cromien,20
Raphaël Coleman,34
Samuel Honywood,13
Angela Lansbury,13
Elizabeth Berrington,191
Dillon Freasier,23
Hope Elizabeth Reeves,23
Colleen Foy,23
Barry Del Sherman,23
David Willis,23
Hans Howes,23
Sydney McCallister,23
Erica Sullivan,23
Randall Carver,23
James Downey,23
Charles Thomas Doyle,23
Russell Harvard,23
Mary Elizabeth Barrett,23
Rhonda Reeves,23
Beau Smith,23
Lynn Redgrave,68
Danielle Harris,55
Flea,17
Brock Peters,17
Melissa Greenspan,17
Alexandra Boyd,17
Jodi Carlisle,17
Mae Whitman,25
Dionne Quan,14
Julia Kato,14
Jack Riley,14
Dave Chappelle,30
Gary Anthony Williams,42
Billy Dee Williams,32
Robert Townsend,10
James Brown,10
Jenna Boyd,121
Nancy Travis,33
George Touliatos,33
Erica Hubbard,127
Kristie Marsden,33
Brenda James,46
Patricia Drake,33
Kathryn Kirkpatrick,59
Kirsten Alter,60
Laurence Ashley,15
Didier Azoulay,15
John Forgeham,38
Paul Barrett,43
Colin Prince,15
Vincent Glo,15
Claude Brécourt,32
Emma Stone,109
Katharine McPhee,21
Hugh M. Hefner,43
Tyson Ritter,21
Kimberly Makkouk,21
Jay Hayden,21
Golden Brooks,13
LisaRaye McCoy,19
Keshia Knight Pulliam,26
Kimora Lee,13
Sheryl Underwood,13
Wilmer Valderrama,41
Oliver James,28
Ben Scholfield,17
Sylvia Syms,45
Peter Hugo,17
Jonah Russell,17
Judy Collins,17
Victoria Wicks,17
Ray Wise,85
Jonathan Breck,28
Eric Nenninger,15
Josh Hammond,15
Nicky Aycox,15
Marieh Delfino,15
Thom Gossom Jr.,15
Billy Aaron Brown,15
Kasan Butcher,15
Tom Tarantini,28
Shaun Fleming,25
Ellia English,24
Lonny Ross,45
Mackenzie Mowat,24
Caroline Ford,24
Benjamin Ayres,24
Annie Wood,24
Kari-Ann Wood,24
Heather Doerksen,24
Michael Teigen,24
Michelle Andrew,24
Sean Cory Cooper,59
George Loftus,18
Charley Ramm,18
Sophie Wyburd,18
Lyndsey Marshal,18
Linda Bassett,18
Michael Culkin,50
Jack Rovello,31
Laura Ramsey,55
Julie Hagerty,72
Alexandra Breckenridge,31
Brandon Jay McLaren,14
Clifton MaCabe Murray,14
James Snyder,14
Max Baldry,7
Emma de Caunes,29
Jean Rochefort,7
Michel Winogradoff,7
Nicholas Gonzalez,41
Nicholas Hope,11
Peter Curtin,20
Leon G. Thomas III,58
Aaron Staton,58
Jamia Simone Nash,58
Becki Newton,58
Bonnie McKee,58
Michael Drayer,130
Megan Gallagher,58
Che Landon,90
Jamie O'Keeffe,58
Tyler McGuckin,58
Anais Bonet,58
Bilal Bishop,58
Michael R. Hammonds II,58
Timmy Mitchum,58
Henry Caplan,58
John Knox,89
Victor Verhaeghe,58
Darrie Lawrence,58
Sean Haberle,58
Jamal Joseph,58
Robert Aberdeen,58
Georgia Creighton,58
Joshua Jaymz Doss,58
Logan Anderson,58
Marc Alan Austen,58
Justin Ellis-Johnson,58
Matt Gorsky,58
Ryan Hutchins,58
David Kneeream,58
Koo Hye-sun,58
Deirdre Lorenz,58
Lisa Maris,58
Greg Nutcher,58
Antone Pagán,58
Vincent James Russo,58
Christina Vinsick,58
Shoshana Bush,9
Damon Wayans Jr.,9
Essence Atkins,18
Ross Thomas,19
Paul Hogan,18
Linda Kozlowski,18
Jere Burns,18
Jonathan Banks,64
Alec Wilson,18
Gerry Skilton,18
Steve Rackman,18
Serge Cockburn,18
Aida Turturro,28
Kaitlin Hopkins,18
Patrick Dargan,18
Morgan O'Neill,18
Clare Carey,18
Buddy Daniels,18
Shanyn Asmar,18
Amy Stewart,14
Steve Ross,14
Trevor Blumas,14
Kirsten Olson,14
Jocelyn Lai,14
Paul Sun-Hyung Lee,14
Roy Bradshaw,14
Mark Hird,14
Ben Gilbank,14
Thanh Nguyen,14
Sarah Ann Morris,26
Ryo Ishibashi,61
Andrea Roth,20
Mathew St. Patrick,20
Nadine Velazquez,20
Mark Cheng,20
Steph Song,20
Kennedy Montano,20
Annika Foo,20
Jason Andrews,24
David Schrempf,24
Seann Conway,24
Rico Bueno,24
Hazel Mailloux,24
Karen Kilgariff,24
Julie Hermelin,24
Salvador Curiel,24
Jorge Barahona,24
Ernesto Quintero,24
Julius Steuer,24
Lisa Spector,24
Nicole Gelbard,24
Mia Weinberg,24
Karen Hermelin,24
Larry Ring,24
Kerry Gelbard,24
Ashley Clark,24
Scott Mechlowicz,34
Travis Wester,21
Jessica Boehrs,21
Patrick Rapold,21
Molly Schade,21
Jakki Degg,21
Lenka Vomocilova,21
Cathy Meils,21
Nial Iskhakov,21
Dominic Raacke,21
Walter Sittler,21
Nia Peeples,15
Alexandra Kamp,15
Bruce Weitz,15
Matt Battaglia,15
Stephen J. Cannell,15
Linda Thorson,15
Michael McGrady,15
Ross King,15
Lewis Black,53
Tyler James Williams,17
Dyllan Christopher,17
Brett Kelly,35
Quinn Shephard,17
Dominique Saldaña,17
Jessica Walter,17
Michelle Sandler,17
Michael Zegen,31
Gillian Jacobs,62
Lisa K. Wyatt,120
Michele Durrett,74
Allyssa Brooke,15
Cheryl McMahon,15
Jenna Lamia,15
Evelina Turen,15
Malcolm Stumpf,10
Linda Larkin,10
Timothy Bottoms,22
Amanda Swisten,22
Brian Kolodziej,22
Ulysses Lee,22
Brandon Iron,22
Donna Bullock,22
Sung-Hi Lee,42
Jacob Young,22
Harris Laskawy,22
Laird Stuart,22
Richard Fancy,37
Dane Garretson,22
Michael Villani,22
Autumn Reeser,22
Don Wilson,9
Alana Husband,19
Chester Tam,19
Brittney Irvin,19
Brittany Tiplady,19
Andrew Moxham,19
Alvin Sanders,19
Terri O'Neill,19
Chris Eastman,19
Paulo Ribeiro,19
Victor Rasuk,115
Brian Zarate,19
Quay Terry,88
Matthew Scott Wilcox,88
Connett Brewer,88
Chandra Washington,88
Cora Cardona,88
Isreal Saldivar,88
David Kroll,88
Marie Mizener,88
Kasey Stevens,113
Lee Stringer,88
Cory Hart,88
D.S. Moss,88
Roger Edwards,88
Ric Maddox,88
Richard Dillard,88
David Precopia,88
Mark Richard,88
Cameron Clapp,88
Clifton 'Troy' Robinson,88
Weston Scott Higgins,88
Tom Minder,88
Victor García Jr.,88
Robert Farrior,88
Mohammad Ahmed,88
Erik Anderson,88
Stephen Belyeu,88
Michelle Brew,107
Gene Cervenka,88
Pablo D. Flores,88
Matthew Garth II,88
Tony Gibson,88
Beth Gosnell,88
Spencer Greenwood,88
Holly Hargrave,88
Beau Harris,88
Garth R. Hassell,88
Mark A. Hernandez,88
Vicki V. Johnson,88
Brandon Lilly,88
Brett Lynch,88
James Leonardo Mayberry,116
Connie Maynord,88
Rissa Medlenka,88
D.J. Morrison,88
Mike Murehead,88
Amy Quick Parrish,103
Estella Perez,88
Carlos Pina,88
Michael D. Price,88
Shawn Rakowitz,88
Seneca Ramirez,88
Erica Richards,88
Isaac Rodriguez,88
Macy Salasel,88
Annabel Stephan,88
Christian Stokes,88
Kathryn Tait,88
Gary Teague,88
LaToya Ward,88
Steven A. Webb,88
Charlita Williams,88
Shane Daniel Wood,88
Christopher Dyson,13
Julie Delpy,35
David Aaron Baker,26
John Carter,26
James Biberi,45
Raul Julia Jr.,26
Judi Barton,26
Okwui Okpokwasili,26
Bob Wiltfong,42
Carlton Wilborn,26
Antonie Knoppers,26
Steve Buck,26
Eric Yellin,26
Kodi Smit-McPhee,14
Molly Parker,25
Bob Jennings,35
Agnes Herrmann,14
Buddy Sosthand,14
Kirk Brown,14
Jack Erdie,14
David August Lindauer,14
Gina Preciado,14
Kaylee DeFer,13
Dolores Drake,16
Martin Morales,16
Iain Rea,21
Tessa Mitchell,21
Aaron Murphy,37
Tim Shadbolt,21
Annie Whittle,21
Greg Johnson,21
Kate Sullivan,21
Jim Bowman,21
Phoebe Falconer,21
Charles Pierard,21
Barry Ryan,21
Alison Bruce,21
Mick Rose,21
Bill Richardson,21
Wesley Dowdell,21
Todd Emerson,21
Tony Wilson,61
Kellita Smith,19
Brooke D'Orsay,20
Glenn Bang,6
Gael García Bernal,118
Yusuke Iseya,16
Yoshino Kimura,16
Mitchell Nye,16
Don McKellar,39
Joe Pingue,47
Antônio Fragoso,16
Lilian Blanc,16
Douglas Silva,41
Geraldine Chaplin,33
Michael Paré,23
David Hayman,33
Sonja Bennett,29
Kristin Adams,15
Deborah Grover,15
Arsinée Khanjian,27
John Moraitis,15
Christian McKay,13
Saskia Reeves,13
James Tupper,17
Leo Bill,129
Travis Oliver,27
Vondie Curtis-Hall,57
Denzel Whitaker,104
Joe Nemmers,57
Tim Bellow,57
Lucius Baston,57
Lauren Swinney,83
Nick Gomez,113
Sam Medina,57
Tony Bentley,114
Jeremy Aaron Johnson,57
Bernard Johnson,74
Matt Borel,57
Gary Grubbs,63
J. Omar Castro,113
Kerry Cahill,57
Douglas M. Griffin,113
Lauren Pennington,57
Don Yesso,57
Robert Pavlovich,57
David Joseph Martinez,57
Kyle Russell Clements,113
Deena Beasley,57
Roger J. Timber,57
Joshua Joseph Gillum,57
Sean Boyd,88
Katie Chonacas,57
Brandi Coleman,131
Michael Zimbrich,57
Trenton Perez,57
Katrell Dixon,57
Stiggidy Steve,57
Armando Leduc,57
Jillian Batherson,57
Scheryl W Brown,57
Geraldine Glenn,88
Ted Jordan,57
William M. Finkelstein,57
Jérôme Deschamps,4
Louise Wallon,4
Arthur Deschamps,4
Jean-Claude Bolle-Reddat,4
James Francis Kelly III,15
Tony Burton,15
A. J. Benza,15
Talia Shire,31
Henry G. Sanders,15
Antonio Tarver,15
Pedro Lovell,15
Ana Gerena,15
Angela Boyd,15
Louis Giansante,15
Maureen Schilling,15
Lahmard J. Tate,26
Rosanna Arquette,26
Carmen Ferland,9
Serge Christianssens,9
Leah Remini,13
Ashley Jones,13
Phe Caplan,13
Carroll O'Connor,14
Robert Loggia,14
Marianne Muellerleile,70
William Bronder,14
Adam Tanguay,14
Karson Pound,14
Chris Barnes,14
Traci Lords,21
Jeff Anderson,52
Tisha Campbell-Martin,13
Kenny Hotz,13
Katie Morgan,13
Tia Texada,28
Susan Barnes,20
Steven Gilborn,20
Jenny Gago,20
Sheila Kelley,20
Matthew Cowles,52
Wayne Tippit,20
Waleed Zuaiter,66
Jacob Browne,34
Todd Lawson LaTourrette,34
Elsa Villafane,34
Fawad Siddiqui,34
Samuel Ray Gates,34
McCaleb Burnett,45
Hrach Titizian,34
Shafik N. Bahou,34
Matt Newton,34
JJ Raschel,34
Jaime Margarida,34
William Sterchi,57
Drew Seltzer,34
Donn Lamkin,34
Sean Curley,34
Michael-David Aragon,34
Morse Bicknell,34
Carlos Carrasco,6
"Page Joseph Falkinburg, Jr",71
Richard Lineback,45
Tait Smith,45
Ellen Albertini Dow,45
Lewis Arquette,55
Ahmet Zappa,45
John Cena,114
A. David Burleigh,45
Steve Borden,45
Scott Charles Bigelow,45
Booker Huffman,45
Sid Eudy,45
Eduardo Aníbal González Hernández,45
Curt Hennig,45
Glenn Gilbertti,45
"Peter Gruner, Jr.",45
Carlos Santiago Espada Moises,45
Christopher Klucsarits,45
Oscar Gutierrez Rubio,45
Perry Satullo,45
Michael Laauli Hayner,45
Mark Hildreth,59
Stephanie Bellars,45
Gregory Shane Helms,45
Gene Okerlund,45
Tony Schiavone,45
Mike Tenay,45
Charles Robinson,45
Billy Silverman,45
Chae An,45
Teri Byrne,45
Melissa Bellin,47
Sharmell Sullivan-Huffman,45
Vanessa Sullivan,45
Greta Scacchi,7
Adriana Domínguez,14
John Lynch,14
Émilie Dequenne,20
Samuel Le Bihan,14
Jim Sheridan,14
Takuya Kimura,25
Akihiro Miwa,9
Tatsuya Gashûin,25
Mitsunori Isaki,9
Yo Oizumi,25
Akio Ohtsuka,9
Daijiro Harada,9
Haruko Kato,9
Ryunosuke Kamiki,25
Chieko Baishô,9
Derek Graf,15
Justin Price,15
Victory Van Tuyl,15
Michelle Sebek,15
Christina Klein,15
Amir Kovacs,15
Shaun Michael Lynch,15
Lynn McArthur,15
Jade Moser,15
Kerr Smith,36
Kristen Cloke,27
Chad Donella,30
Brendan Fehr,21
Lisa Marie Caruk,12
Lewis Fitz-Gerald,14
Rhiana Griffith,14
John Moore,14
Simon Burke,14
Les Chantery,14
Sam Sari,14
Firass Dirani,23
Ric Anderson,14
Vic Wilson,14
Mireille Enos,9
Stuart Stone,54
Brian Leckner,27
Mary Wickliffe,27
McKenzie Satterthwaite,27
Dell Yount,27
Kenneth White,27
Luis Cortés,27
Michael McCleery,27
Satch Huizenga,27
Terry Leonard,27
Gwenda Deacon,27
Robert Winley,27
Hugh Dane,27
Lee Stepp,27
Huey Redwine,27
John Maynard,27
Peter Weireter,27
Matt Borlenghi,12
Billy Jayne,12
Keke Palmer,100
Jill Marie Jones,18
Garrett Morris,18
