actor,degree
Nicole Maldonado,61
Iele,61
Aldo Paro,61
Eric Laufiso,61
Wayne Aqino,61
Vise Vitale,61
Lloyd Chandler,61
Elliot M. Kaplan,61
Stephen Conteh,61
John Kirsch,61
Jewel McDonald,109
Niko Rusakov,61
Theresa San-Nicholas,61
Steve Stafford,61
William Hurt,42
Matt LeBlanc,19
Mimi Rogers,79
Heather Graham,303
Lacey Chabert,30
Jack Johnson,19
Jared Harris,36
Mark Goddard,19
Lennie James,25
Marta Kristen,19
June Lockhart,19
Adam Sims,19
Angela Cartwright,19
Abigail Canton,19
Richard Saperstein,19
Dick Tufeld,19
Gary A. Hecker,19
Edward Fox,19
Stephen Dillane,10
Victoria Foyt,10
Michael Brandon,10
Glynis Barber,10
Vernon Dobtcheff,16
Graydon Gould,10
Noel Harrison,10
Aviva Marks,10
Anna Massey,10
Rachel Kempson,10
Itzhak Perlman,127
Quincy Jones,11
Bette Midler,64
James Earl Jones,156
Penn Jillette,74
Teller,11
James Levine,11
Angela Lansbury,22
Wayne Allwine,11
Tony Anselmo,11
Russi Taylor,42
Charlize Theron,151
Peter Firth,85
Naveen Andrews,57
David Paymer,210
Richard Riehle,232
Ray Harryhausen,37
Deborah Kellner,28
Marguerite Moreau,26
Vicki Davis,15
Cuba Gooding Jr.,163
Annabella Sciorra,67
Max von Sydow,39
Jessica Brooks Grant,17
Josh Paddock,17
Rosalind Chao,17
Lucinda Jenney,89
Maggie McCarthy,17
Carin Sprague,17
Wilma Bonet,17
Matt Salinger,17
June Carryl,17
Werner Herzog,17
London Freeman,17
Phaedra Neitzel,17
Jack Nicholson,213
Annette Bening,116
Martin Short,65
Sarah Jessica Parker,265
Tom Jones,21
Lukas Haas,148
Sylvia Sidney,21
Lisa Marie,87
Jim Brown,108
Pam Grier,122
O-Lan Jones,72
Christina Applegate,30
Joseph Moynihan,21
Alec Baldwin,159
Harold Perrineau,33
L.Q. Jones,71
Kathleen Wilhoite,5
Amy Brenneman,50
Viggo Mortensen,79
Dan Hedaya,334
Jay O. Sanders,114
Karen Young,121
Danielle Harris,42
Claire Bloom,17
Colin Fox,52
Barry Newman,71
Vanessa Bell Calloway,35
Sage Stallone,17
Trina McGee-Davis,17
Lee Oakes,34
Olivia Williams,86
Larenz Tate,47
Tom Petty,24
Giovanni Ribisi,107
James Russo,68
Daniel von Bargen,256
Scott Bairstow,24
Roberta Maxwell,124
Joe Santos,24
Ron McLarty,24
Peggy Lipton,24
Brian Anthony Wilson,81
Todd Allen,32
Shawn Hatosy,95
Ryan Hurst,51
Charles Esten,24
Annie Costner,79
Ty O'Neal,24
Mary Stuart Masterson,24
Betty Moyer,24
Lily Costner,24
Mary Stein,20
Mickey Rooney,20
Magda Szubanski,31
E.G. Daily,54
Danny Mann,46
Glenne Headly,83
Steven Wright,34
James Cosmo,95
Nathan Kress,20
Stanley Ralph Ross,20
Adam Goldberg,130
Eddie Barth,20
Bill Capizzi,20
Hugo Weaving,65
Roscoe Lee Browne,31
Christian Manon,25
Richard Huggett,34
Jonathan Taylor Thomas,75
Matthew Broderick,81
Moira Kelly,27
Niketa Calame,27
Ernie Sabella,27
Robert Guillaume,64
Rowan Atkinson,53
Whoopi Goldberg,210
Cheech Marin,81
Madge Sinclair,27
Joseph Williams,27
Jason Weaver,27
Sally Dworsky,48
Laura Williams,27
Zoe Leader,27
Judi M. Durand,27
Daamen J. Krall,27
David McCharen,90
Mary Linda Phillips,27
David J. Randolph,27
Evan Saucedo,27
Brian Tochi,218
Bill Pullman,192
Jeff Goldblum,136
Mary McDonnell,139
Judd Hirsch,68
Robert Loggia,89
Randy Quaid,119
James Rebhorn,233
Adam Baldwin,144
James Duval,84
Lisa Jakub,105
Giuseppe Andrews,142
Harry Connick Jr.,123
Mae Whitman,81
John Storey,68
Frank Novak,68
Devon Gummersall,82
Leland Orser,195
Mirron E. Willis,68
Ross Lacy,68
David Pressman,133
Raphael Sbarge,86
Bobby Hosea,68
Dan Lauria,68
Steve Giannelli,68
Eric Paskel,68
Carlos Lacámara,110
John Bennett Perry,116
Troy Willis,68
Tim Kelleher,142
Wayne Wilderson,68
Jay Acovone,83
Jana Marie Hupp,68
Robert Pine,89
David Channell,68
Derek Webster,68
Mark Fite,144
Kristof Konrad,68
Kevin Sifuentes,97
Elston Ridgle,103
Randy Oglesby,91
Jack Moore,68
Barry Del Sherman,107
Lyman Ward,68
Anthony Crivello,68
Richard Speight Jr.,68
Joe Fowler,68
Sharon Tay,68
Peter J. Lucas,68
Yelena Danova,68
Johnny Kim,68
Vanessa J. Wells,68
Sayed Badreya,169
Adam Tomei,68
John Bradley,68
Kimberly Beck,68
Andrew Keegan,110
Jim Piddock,96
Pat Skipper,115
Brent Spiner,133
James Wong,68
Julianne Moore,263
Pete Postlethwaite,154
Richard Attenborough,88
Vince Vaughn,88
Arliss Howard,43
Vanessa Lee Chester,27
Joseph Mazzello,88
Ariana Richards,61
Steven Spielberg,21
Camilla Belle,31
"Thomas Rosales, Jr.",233
Thomas F. Duffy,34
Harvey Jason,21
Brian Turk,39
Katy Boyer,21
Colton James,21
Larry Guardino,21
Eli Roth,23
Sean Connery,157
Ed Harris,174
John Spencer,109
William Forsythe,150
Michael Biehn,85
Vanessa Marcil,24
John C. McGinley,243
Bokeem Woodbine,46
Tony Todd,45
Steve Harris,57
Celeste Weaver,24
Todd Louiso,64
David Bowe,78
Raquel Krelle,24
Jim Maniaci,24
Raymond Cruz,91
Rupert Everett,56
Joely Fisher,15
Michelle Trachtenberg,21
Andy Dick,30
Cheri Oteri,15
Dabney Coleman,30
D. L. Hughley,15
Frances Bay,69
Mr. T,52
Richard Kiel,30
Richard Lee-Sung,15
Bobby Bell,15
Karin Silvestri,15
Richard Gere,94
Julia Ormond,57
Ben Cross,58
Liam Cunningham,15
Christopher Villiers,34
Valentine Pelka,15
Colin McCormack,15
Ralph Ineson,52
John Gielgud,94
Stuart Bunce,15
Jane Robbins,15
Jean Marie Coffey,15
Paul Kynman,15
Tom Lucy,15
Richard Claxton,15
Chow Yun-fat,52
Tom Felton,45
Randall Duk Kim,41
Kay Siu Lim,31
Melissa Campbell,31
Keith Chin,31
Mano Maniam,31
Shanthini Venugopal,31
Deanna Yusoff,31
Ann Firbank,31
K.K. Moggie,31
Bill Stewart,31
Sean Ghazi,31
Syed Alwi,31
Dharma Harun,31
Harith Iskander,31
Afdlin Shauki,31
Swee Lin Neo,31
Ramli Hassan,31
Robert Hands,31
Lim Yu-Beng,31
Kenneth Tsang,41
Kee Thuan Chye,31
Patrick Teoh,31
Ruby Wong,31
Ellie Suriaty Omar,31
Fariza Azlina,31
Zaibo,31
Espérance Pham Thai Lan,31
Kurt Russell,105
Jason Scott Lee,32
Connie Nielsen,76
Sean Pertwee,42
Gary Busey,103
James Black,29
Mark De Alessandro,18
Vladimir Orlov,18
Michael Chiklis,56
Corbin Bleu,43
Sara Paxton,30
Wyatt Russell,18
Jared Thorne,18
Mark Bringelson,28
K. K. Dodds,18
Carsten Norgaard,18
Duffy Gaver,63
Gary Sinise,202
John Heard,119
Carla Gugino,22
Tamara Tunie,113
Kevin Dunn,162
Joel Fabiani,22
Luis Guzmán,179
David Anthony Higgins,22
Mike Starr,359
Chip Zien,22
Michaella Bassey,22
Paul Joseph Bernardo,22
Jernard Burks,22
Mark Camacho,22
Desmond Campbell,41
Jean-Paul Chartrand,22
Chip Chuipka,22
Deano Clavet,22
Tara Ann Culp,22
Kelly Deadmon,22
Dustin Hoffman,168
Peter Coyote,61
Liev Schreiber,254
Queen Latifah,79
Marga Gómez,11
Huey Lewis,11
Bernard Hocke,56
James Pickens Jr.,87
Michael Keys Hall,36
Ralph Tabakin,11
Catherine McCormack,58
Patrick McGoohan,90
Angus Macfadyen,76
Brendan Gleeson,130
James Robinson,54
Sean McGinley,71
Gerda Stevenson,54
Mhairi Calvey,54
Jeanne Marine,54
Sandy Nelson,54
Alan Tall,54
Andrew Weir,54
Brian Cox,220
Peter Hanly,54
Stephen Billington,54
Ian Bannen,108
Peter Mullan,75
David Gant,111
Martin Murphy,71
Gerard McSorley,120
Bernard Horsfall,54
Liam Carney,79
Ralph Riach,54
Barry McGovern,54
John Kavanagh,54
Julie Austin,54
Alex Norton,92
William Scott-Masson,54
Dean Lopata,54
Donal Gibson,54
Jimmy Chisholm,54
John Murtagh,76
David McKay,54
Niall O'Brien,54
Martin Dempsey,54
Jimmy Keogh,108
Joe Savino,71
Mal Whyte,54
Paul Tucker,54
Graeme Ford,54
Greg Jeloudov,54
Rana Morrison,54
Jer O'Leary,71
Ossie Davis,27
Peter Boyle,112
Kristen Wilson,43
Kyla Pratt,11
Steven Gilborn,35
Raven-Symoné,11
Beth Grant,112
Crystal the Monkey,11
Rita Wilson,76
Héctor Elizondo,95
Christopher Meloni,57
Paul Dooley,50
Donal Logue,112
Sela Ward,127
Sandra Taylor,88
Tom Mason,17
Yul Vazquez,23
Reg Rogers,17
Jane Morris,17
Jean Schertler,17
Larry Miller,115
Shannon Wilcox,65
Delroy Lindo,177
Brawley Nolte,37
Donnie Wahlberg,86
Evan Handler,37
Nancy Ticotin,153
Michael Gaston,61
Kevin Neil McCready,37
Allen Bernstein,37
Iraida Polanco,37
John Ortiz,59
A.J. Benza,37
Peter Anthony Tambakis,86
Daniel May Wong,37
Donna Hanover,98
Anton Evangelista,37
Joe Bacino,51
Carl S. Redding,37
James Georgiades,37
Christian Maelen,37
Michael Countryman,37
Cheryl Howard,37
James Ritz,87
Craig Castaldo,37
Dell Maara,37
Mike Hodge,37
Mick O'Rourke,37
Henry Kingi Jr.,37
Roy Farfel,37
Lex D. Geddings,37
Bob Hoskins,161
Maggie Smith,84
Caroline Goodall,95
Charlie Korsmo,73
Amber Scott,29
Arthur Malet,51
Isaiah Robinson,29
Gwyneth Paltrow,195
Phil Collins,29
Regina Russell Banali,29
Jasen Fisher,29
James Madio,29
Ryan Francis,29
Max Hoffman,29
Kelly Rowan,58
Jake Hoffman,29
Geoffrey Lower,29
Don S. Davis,55
Brad Blumenthal,82
David Crosby,29
Nick Tate,29
Tony Burton,29
Carrie Fisher,54
George Lucas,51
Jimmy Buffett,49
Dante Basco,50
Bonnie Bedelia,55
William Atherton,68
Reginald VelJohnson,43
Franco Nero,43
William Sadler,176
John Amos,62
Dennis Franz,58
Art Evans,71
Fred Dalton Thompson,110
Tom Bower,142
Sheila McCarthy,43
Don Harvey,176
Tony Ganios,43
Peter Nelson,43
Mick Cunningham,43
John Leguizamo,118
Tom Verica,43
John Costelloe,43
Vondie Curtis-Hall,127
Mark Boone Junior,205
Ken Baldwin,43
Danny Weselis,43
Gregg Kovan,43
Danial Donai,43
Jeff Langton,43
Bob 'Rocky' Cheli,43
Dale Jacoby,43
Vincent Mazella Jr.,43
Patrick O'Neal,43
Ben Lemon,43
Jason Ross-Azikiwe,43
Anthony Droz,43
Michael Francis Clarke,43
Steve Pershing,43
Sherry Bilsing,43
Karla Tamburrelli,43
Jeanne Bates,43
Charles Lanyer,78
Rob Steinberg,43
Jonathan Frakes,26
LeVar Burton,33
Michael Dorn,50
Gates McFadden,56
Marina Sirtis,26
Gregg Henry,44
Anthony Zerbe,10
Donna Murphy,65
Christopher Plummer,159
James Spader,23
Kate Nelligan,32
Richard Jenkins,128
Eileen Atkins,14
David Hyde Pierce,85
Om Puri,48
Ron Rifkin,198
Prunella Scales,36
Peter Gerety,25
Denzel Washington,337
Sami Bouajila,13
Mark Valley,13
Jack Gwaltney,13
David Proval,130
Lance Reddick,13
Aasif Mandvi,13
Wood Harris,99
David Costabile,13
Said Faraj,52
Christian Chase,13
Jamyang Jamtsho Wangchuk,9
David Thewlis,82
Mako,37
Lhakpa Tsamchoe,9
Duncan Fraser,9
Danny Denzongpa,9
Victor Wong,92
Christian Slater,177
Minnie Driver,136
Ed Asner,89
Dann Florek,23
Michael A. Goorjian,9
Ricky Harris,37
Wesley Snipes,136
Woody Harrelson,169
Jennifer Lopez,73
Robert Blake,14
Chris Cooper,113
Scott Sowers,114
Aida Turturro,117
Vincent Pastore,238
Enrico Colantoni,48
Bill Nunn,159
Katie Gill,14
Jeremy Roberts,81
Ben Stiller,110
Geoffrey Rush,77
Hank Azaria,141
Janeane Garofalo,110
Kel Mitchell,25
Jenifer Lewis,75
Stacey Travis,44
Wes Studi,122
Greg Kinnear,107
Lena Olin,63
Eddie Izzard,39
Artie Lange,95
Pras,25
Tom Waits,77
Louise Lasser,41
Ernie Lee Banks,64
Gerry Becker,279
Philip Bolden,25
Emmy Laybourne,55
Al Pacino,258
Russell Crowe,167
Bruce McGill,87
Lindsay Crouse,82
Renee Olstead,55
Stephen Tobolowsky,119
Michael Gambon,65
Gary Sandy,55
Roger Bart,55
Jack Palladino,55
Michael Moore,105
Lynne Thigpen,78
Michael Paul Chan,69
Linda Hart,80
Robert Harper,69
Nestor Serrano,156
Pete Hamill,55
Wings Hauser,105
Willie C. Carpenter,66
Paul Butler,88
Megan Odebash,55
Chris Ufland,55
Douglas McGrath,86
Bill Sage,55
Joseph Hindy,55
Dennis Garber,94
Tim Grimm,55
Paul Perri,80
Wanda De Jesus,55
Robert Patrick Brink,55
V.J. Foster,96
Eyal Podell,72
Breckin Meyer,209
David Roberson,55
David Clyde Carr,55
Vyto Ruginis,128
Knox White,55
David C. Fisher,94
Phil Hawn,180
Zane Lamprey,55
Robert Malone,86
Vin Morreale Jr,55
Robert D. Parham,55
Roger Phenix,55
Kevin McNally,75
Terry O'Neill,66
Madhav Sharma,20
David Yip,20
Tim Potter,20
Eric Meyers,20
Aaron Swartz,20
William Marsh,57
Tony Xu,20
Tom Clarke Hill,20
David Howard,20
Sai-Kit Yung,77
Ravin J. Ganatra,20
Rhydian Jai-Persad,20
Hari Dhillon,20
David Duchovny,45
Gillian Anderson,53
Mitch Pileggi,45
William B. Davis,45
Martin Landau,233
Jeffrey DeMunn,173
Dean Haglund,45
Bruce Harwood,45
Tom Braidwood,45
Blythe Danner,67
Terry O'Quinn,99
Armin Mueller-Stahl,161
Lucas Black,83
Christopher Fennell,45
Cody Newton,45
Blake Stokes,45
Don S. Williams,45
George Murdock,45
Michael Shamus Wiles,218
Darrell Davis,45
Carrick O'Quinn,45
Tom Woodruff Jr.,93
Greg Ballora,45
Ted King,92
Luis Beckford,45
Steve Rankin,154
Gary Grubbs,160
Steven M. Gagnon,45
Larry Joshua,205
Glendon Rich,206
Gunther Jenson,45
Scott Alan Smith,45
Ian Ruskin,45
Paul Welterlen,45
Joel Traywick,45
Milton Johns,45
Michael Krawic,45
Larry Rippenkroeger,45
Josh McLaglen,45
Randy Hall,84
T.C. Badalato,45
Amine Zary,45
David Paris,63
Vanessa Morley,45
Jason Beghe,58
Matt Damon,279
Dennis Farina,83
Joerg Stadler,60
Edward Burns,51
Ted Danson,52
Paul Giamatti,194
Dylan Bruno,78
Daniel Cerqueira,37
Demetri Goritsas,37
Ian Porter,37
Gary Sefton,37
Julian Spencer,37
Kathleen Byron,37
Nathan Fillion,50
Bryan Cranston,59
Steve Griffin,37
Markus Napier,37
Neil Finnighan,37
Peter Miles,37
Paul Garcia,37
Seamus McQuade,37
David Wohl,37
Valerie Colgan,37
Anna Maguire,60
Harrison Young,82
Leo Stransky,37
Keanu Reeves,305
Laurence Fishburne,84
Carrie-Anne Moss,35
Gloria Foster,35
Joe Pantoliano,171
Marcus Chong,35
Paul Goddard,51
Robert Taylor,35
Julian Arahanga,35
Matt Doran,60
Belinda McClory,35
Anthony Ray Parker,35
David Aston,35
Marc Aden,35
Ada Nicodemou,35
Deni Gordon,48
Rowan Witt,35
Eleanor Witt,35
Tamara Brown,35
Janaya Pender,35
Adryn White,35
Natalie Tjen,35
Bill Young,35
David O'Connor,35
Jeremy Ball,35
Fiona Johnson,35
Harry Lawrence,35
Steve Dodd,35
Luke Quinton,35
Lawrence Woodward,35
Michael Butcher,35
Bernard Ledger,35
Robert Simper,35
Chris Pattinson,35
Nigel Harbach,35
Kevin Bacon,224
Kathleen Quinlan,99
Mary Kate Schellhardt,50
Emily Ann Lloyd,109
Miko Hughes,181
Max Elliott Slade,75
Jean Speegle Howard,26
Tracy Reiner,51
David Andrews,125
Michele Little,26
Joe Spano,26
Roger Corman,129
Andrew Lipschultz,26
Mark Wheeler,75
Endre Hules,106
Clint Howard,113
Brett Cullen,26
Gabriel Jarret,43
Jim Lovell,26
Meg Ryan,88
Katie Sagona,26
Parker Posey,76
Jean Stapleton,15
Heather Burns,15
Hallee Hirsh,15
John Randolph,15
Cara Seymour,15
Deborah Rush,46
Sara Ramirez,15
Chris Messina,72
Diego Sieres,23
José María de Tavira,23
Emiliano Guerra,23
Yolanda Orisaga,23
Paco Morayta,23
William Marquez,23
Tony Amendola,23
Pedro Altamirano,23
Luisa Huertas,23
María Fernández Cruz,23
Julieta Rosen,23
Raúl Martínez,23
Victor Rivers,51
José Pérez,23
Tony Cabral,23
Tony Genaro,52
Iván Rafael,23
David Villalpando,23
Mónica Fernández Cruz,23
John Lithgow,64
Michael Rooker,195
Janine Turner,14
Leon Robinson,39
Craig Fairbrass,14
Gregory Scott Cummins,29
Denis Forest,29
Michelle Joyner,14
Max Perlich,28
Ralph Waite,39
Paul Winfield,14
Trey Brownell,14
Samantha Mathis,49
Bob Gunton,234
Frank Whaley,277
Howie Long,14
Jack Thompson,29
Ousaun Elam,36
Shaun Toub,28
Casey Biggs,14
Jeffrey J. Stephen,27
Joey Box,14
Madison Eginton,16
Jackie Sawiris,20
Sydney Pollack,76
Leslie Lowe,16
Peter Benson,16
Michael Doven,16
Sky du Mont,16
Julienne Davis,16
Marie Richardson,16
Vinessa Shaw,47
Alan Cumming,71
Leon Vitali,16
Emma Thompson,83
Adrian Lester,16
Maura Tierney,54
Larry Hagman,49
Diane Ladd,16
Rob Reiner,115
Stacy Edwards,20
Robert Klein,16
Caroline Aaron,75
Chelcie Ross,128
Yvonne Zima,14
Craig Bierko,71
Tom Amandes,27
Joseph McKenna,14
Melina Kanakaredes,71
Alan North,22
Dan Warry-Smith,14
Kristen Bone,14
Jennifer Pisana,14
Edward Norton,300
Meat Loaf,150
Jared Leto,158
Helena Bonham Carter,88
Holt McCallany,155
Eion Bailey,76
Richmond Arquette,121
Christina Cabot,76
Tim DeZarn,120
Ezra Buzzington,76
David Lee Smith,76
Stuart Blumberg,76
Matt Winston,117
Lauren Sánchez,76
Thom Gossom Jr.,76
Markus Redmond,76
Van Quattro,76
Michael Girardin,101
David Jean Thomas,76
Paul Carafotes,76
Christopher John Fields,166
George Maguire,118
Eugenie Bondurant,76
Sydney 'Big Dawg' Colston,127
Rachel Singer,107
Christie Cronenweth,76
Dierdre Downing-Jackson,76
Charlie Dell,86
Rob Lanza,76
Joel Bissonnette,111
Evan Mirand,121
Robby Robinson,76
Lou Beatty Jr.,76
Valerie Bickford,76
Peter Iacangelo,76
Todd Peirce,76
Joon Kim,76
Bennie Moore,76
Pat McNamara,159
Tyrone R. Livingston,76
Owen Masterson,118
Anderson Bourell,76
Scotch Ellis Loring,103
Andi Carnick,76
Edward Kowalczyk,76
Leonard Termo,164
Michael Arturo,76
Greg Bronson,220
Matt Cinquanta,76
Tommy Dallace,76
Tom Falzone,76
Eddie Hargitay,76
Bruce Holman,76
Jawara,76
Baron Jay,76
Jim Jenkins,76
Kevin Scott Mack,76
Trey Ore,76
Louis Ortiz,76
Hugh Peddy,76
J.T. Pontino,76
Chad Randau,76
Marcio Rosario,76
Gregory Silva,76
Alekxia Valdez,76
Michael Zagst,76
Gökhan Öncel,76
Danny Aiello,13
Andie MacDowell,117
Richard E. Grant,93
Sandra Bernhard,20
David Caruso,36
Frank Stallone,48
Charles S. Dutton,170
Bonnie Hunt,92
Dennis Haysbert,62
Susanna Thompson,32
Dylan Baker,96
Susan Floyd,23
Bill Cobbs,125
Kate Mara,23
Ariana Thomas,23
Nelson Landrieu,23
Brooke Smith,88
Christina Chang,23
Michelle Hurd,23
Reiko Aylesworth,23
Raymond Anthony Thomas,23
Edie Falco,43
Laura Dern,26
Bob Peck,44
Martin Ferrero,40
Gerald R. Molen,26
Miguel Sandoval,68
Cameron Thor,26
Whit Hertford,26
Dean Cundey,78
Jophery C. Brown,52
Tom Mishler,26
Greg Burson,26
Adrian Escober,26
Richard Kiley,68
Brad M. Bucklin,26
Laura Burnett,26
Gary Rodriguez,153
Brian Smrz,26
Robert 'Bobby Z' Zajonc,57
Dennis Quaid,116
Linden Ashby,33
Jeff Fahey,33
Joanna Going,23
Mark Harmon,50
Michael Madsen,128
Catherine O'Hara,105
Isabella Rossellini,57
JoBeth Williams,23
Mare Winningham,23
James Gammon,65
Randle Mell,23
Annabeth Gish,92
Lewis Smith,23
Ian Bohen,23
Betty Buckley,37
Owen Roizman,23
Anne Archer,38
Joaquim de Almeida,46
Donald Moffat,17
Benjamin Bratt,39
Dean Jones,17
Thora Birch,108
Ann Magnuson,114
Hope Lange,17
Tom Tammi,17
Ted Raimi,48
Greg Germann,26
Michael Douglas,87
Martin Sheen,127
Anna Deavere Smith,77
Shawna Waldron,17
Richard Dreyfuss,32
Nina Siemaszko,27
Wendie Malick,17
Beau Billingslea,17
Gail Strickland,17
Joshua Malina,68
Clement von Franckenstein,36
John Mahoney,91
Patricia Clarkson,46
Sam Rockwell,121
Harry Dean Stanton,89
Dabbs Greer,32
Eve Brent,32
Mack Miles,70
Rai Tasco,32
Paula Malcomson,73
Brent Briscoe,55
Bill McKinney,84
Scotty Leavenworth,32
Bill Gratton,32
Dee Croxton,32
Gary Imhoff,32
Van Epperson,32
Ted Hollis,32
Sean Bean,76
Izabella Scorupco,19
Famke Janssen,165
Gottfried John,19
Tchéky Karyo,95
Serena Gordon,19
Simon Kunz,19
Billy J. Mitchell,19
Constantine Gregory,19
Michelle Arthur,19
Ravil Isyanov,95
Madeleine Stowe,29
Timothy Hutton,15
Clarence Williams III,86
John Beasley,28
Boyd Kestner,27
Brad Beyer,15
John Benjamin Hickey,35
Rick Dial,31
Peter Weireter,15
Jared Chandler,37
Laura Linney,53
Holland Taylor,89
Brian Delate,65
Blair Slater,24
Heidi Schanz,99
Ron Taylor,24
Don Taylor,24
Ted Raymond,24
Peter Krause,24
Krista Lynn Landolfi,24
Harry Shearer,104
Jeanette Miller,24
Philip Glass,24
Joe Minjares,24
John Pleshette,24
Terry Camilleri,24
Joel McKinnon Miller,24
Ralph Fiennes,105
Helen Mirren,30
James Avery,43
Amick Byram,21
Aria Curzon,21
Ofra Haza,21
Brian Stokes Mitchell,21
Bobby Motown,21
Eden Riegel,63
Shira Roth,21
Stephanie Sawyer,30
Francesca Smith,21
Linda Shayne,21
Woody Allen,153
Dan Aykroyd,104
Anne Bancroft,103
Jane Curtin,17
Paul Mazursky,26
Grant Shaud,17
April Winchell,17
Eric Darnell,17
Gary Schwartz,17
Jerry Sroka,17
John C. Reilly,288
J.C. Quinn,11
Don Simpson,11
Caroline Williams,11
Margo Martindale,109
Cameron Diaz,187
Jamie Foxx,101
LL Cool J,101
Lawrence Taylor,79
Bill Bellamy,80
Aaron Eckhart,84
Andrew Bryniarski,78
Lauren Holly,239
Ann-Margret,65
Lela Rochon,82
Ron Madoff,85
Elizabeth Berkley,115
Delia Sheppard,145
Mary Fanaro,65
James Karen,85
Gianni Russo,65
Duane Martin,187
Clifton Davis,65
John Daniel,65
Patrick O'Hara,65
Jerry A. Sharp,65
Marty Wright,65
Mazio Royster,65
Todd Smith,65
Jamie Williams,65
Craig Thomson,65
Greg Orvis,65
Rick Johnson,87
Bjorn Nittmo,65
Matt Martinez,65
Pete Ohnegian,65
Brian E. O'Neal,65
Robert L. Goff,65
Skip McClendon,65
Derrick Lassic,65
Eric Miller,65
Oliver Stone,92
Phil Latzman,65
Barry Switzer,65
Mark Robert Ellis,65
Joseph A. Wilson,65
Margaret Betts,65
Antares Davis,65
Liz Petterson,65
Lester Speight,65
Kirsten Krueger,65
Joanna Theobalds,65
Tonya Oliver,65
Amy Dorris,65
Sarah Penman,65
Kathy Alzado Murray,65
Sacha Voski,65
Nikki Novak,65
Michelle Bernard,65
Lisa Ann Phillips,65
Cat Stone,65
Carin Abnathy,65
Micah West,65
Christy Tummond,65
Robert Redford,31
Scarlett Johansson,20
Dianne Wiest,67
Cherry Jones,39
Ty Hillman,20
Kate Bosworth,20
Austin Schwarz,20
Dustin Schwarz,20
Jeanette Nolan,20
Steve Frye,20
Don Edwards,20
Jessalyn Gilsig,32
William 'Buddy' Byrd,20
John Hogarty,20
Michel Lalonde,20
C.J. Byrnes,20
Allison Moorer,20
Gloria Lynne Henry,66
Saffron Burrows,45
Michael Rapaport,94
Stellan Skarsgård,150
Jacqueline McKenzie,17
Cristos,49
Daniel Rey,17
Valente Rodriguez,31
Brent Roam,17
Erinn Bartlett,17
Dan Thiel,17
Sabrina Geerinckx,17
Tajsha Thomas,17
Phil Hartman,75
Sinbad,19
Martin Mull,42
Laraine Newman,46
E.J. De la Pena,19
Robert Conrad,19
Justin Chapman,19
Harvey Korman,32
Richard Moll,75
Daniel Riordan,86
Chris Parnell,19
Kate McGregor-Stewart,19
Danny Woodburn,19
Paul Wight,19
Curtis Armstrong,56
Zeljko Ivanek,82
Bruce Norris,68
Peter Jacobson,73
Mary Mara,31
James Gandolfini,122
Stephen Fry,54
David Thornton,36
Ned Eisenberg,18
Sidney Poitier,49
J.K. Simmons,150
Sophie Okonedo,63
Maggie Castle,49
Karen Kirschenbauer,49
Daniel Dae Kim,49
Jim Grimshaw,75
Serge Houde,49
Mathilda May,49
Richard Lineback,136
John Cunningham,82
Tess Harper,49
Leslie Phillips,49
Stephen Spinella,78
David Hayman,90
Steve Bassett,49
Yuri Stepanov,49
Walt MacPherson,115
Terrence Currier,49
Michael Caton-Jones,49
Laura Viederman,49
Peter Sullivan,49
Richard Cubison,49
Gregory Porter Miller,49
Bob Kingdom,49
Murphy Guyer,152
Philip Le Maistre,49
James McCauley,49
Terry Loughlin,49
Victor Sobchak,49
Serge Christianssens,49
Boris Boscovic,49
Ewan Bailey,49
Danette Alberico,49
Debra Gano,49
John Harrington Bland,49
Pamela Poitier,49
Jonathan Aris,92
Eddie Bo Smith Jr.,162
Dan Ziskie,49
Gayle Jessup,49
Bill Collins,49
David Gene Gibbs,49
James M. Helkey,49
Stockard Channing,44
Joe Mantegna,121
Scott Bryce,11
Dedee Pfeiffer,11
Michael Laskin,11
Lorielle New,11
